Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-4,160,158,0,0,640,632
-3,800,802,0,0,2400,2408
-2,1630,1629,0,0,5024,5022
-1,9048,9043,0,0,13344,13340
0,0,6,17500,17500,16484,16496
1,0,0,3504,3504,9840,9836
2,0,0,2364,2364,2660,2658
3,0,0,1416,1416,984,992
4,0,0,400,400,240,232
