,rank,count
0,0,45
1,1,6
2,2,6
3,3,9
4,4,6
5,5,6
6,6,12
7,7,18
8,8,12
9,9,12
10,10,12
11,11,12
12,12,3
13,13,3
14,14,9
15,15,15
16,16,18
17,17,12
18,18,9
19,19,6
20,20,6
21,21,3
22,22,3
