Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-10,2,2,0,0,2,2
-6,8,8,0,0,8,8
-5,1,1,0,0,1,1
-4,2,2,0,0,2,2
-3,126,126,0,0,126,126
-1,2150,2150,0,0,2150,2150
1,0,0,2,2,502,502
3,0,0,0,0,2,2
4,8,8,10,10,0,0
6,0,0,2,2,0,0
8,7,7,7,7,0,0
10,0,0,2,2,0,0
