Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-8,1,1,0,0,1,1
-7,12,0,0,0,12,0
-6,5,5,0,0,5,5
-5,223,1,0,0,223,1
-4,7,18,0,0,7,18
-3,813,450,0,0,813,450
-2,1,577,0,0,1,577
-1,4051,3942,0,0,4051,3942
0,0,119,0,0,0,213
1,1,1,5,5,1433,1321
2,2,2,3,3,0,106
3,0,0,2,2,88,3
4,4,4,7,7,0,0
5,0,0,0,0,3,0
6,0,0,2,2,0,0
