Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-6,10,10,0,0,10,10
-4,2,2,0,0,2,2
-3,404,200,0,0,404,200
-2,0,228,0,0,0,228
-1,4696,4636,0,0,4696,4636
0,0,36,0,0,0,64
1,0,0,2,2,990,962
2,0,0,0,0,0,28
3,0,0,0,0,28,0
4,8,8,10,10,0,0
6,0,0,2,2,0,0
