Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-10,2,2,0,0,2,2
-8,2,2,0,0,2,2
-1,5100,5100,0,0,5100,5100
1,0,0,2,2,1018,1018
8,16,16,18,18,0,0
10,0,0,2,2,0,0
