Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-11,2,2,0,0,2,2
-7,4,4,0,0,4,4
-6,5,5,0,0,5,5
-5,2,2,0,0,2,2
-4,1,1,0,0,1,1
-3,206,206,0,0,206,206
-1,4883,4883,0,0,4883,4883
1,0,0,2,2,1014,1014
3,0,0,0,0,2,2
4,4,4,5,5,0,0
5,5,5,6,6,0,0
6,0,0,1,1,0,0
7,0,0,1,1,0,0
9,8,8,8,8,0,0
11,0,0,2,2,0,0
