Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-2,3,3,0,0,15,15
-1,6,6,0,0,18,18
0,0,0,96,96,0,0
1,0,0,15,15,3,3
2,0,0,15,15,0,0
